0	0	0	0	-1	345009434953414
1	0	0	0	-1	345009435696043
2	0	0	0	-1	345009436466604
0	0	0	0	-1	345009437388475
1	0	0	0	-1	345009438240332
2	0	0	0	-1	345009439045613
0	0	0	0	-1	345009439873036
1	0	0	0	-1	345009440668443
2	0	0	0	-1	345009441466436
0	0	0	0	-1	345009442314779
1	0	0	0	-1	345009443143178
2	0	0	0	-1	345009443932953
0	0	0	0	-1	345009444765993
1	0	0	0	-1	345009445468323
2	0	0	0	-1	345009446299108
0	0	0	0	-1	345009447214222
1	0	0	0	-1	345009448019362
2	0	0	0	-1	345009448820624
0	0	0	0	-1	345009449630031
1	0	0	0	-1	345009450528121
2	0	0	0	-1	345009451364835
0	0	0	0	-1	345009452198530
1	0	0	0	-1	345009453010963
2	0	0	0	-1	345009453728865
0	0	0	0	-1	345009454556883
1	0	0	0	-1	345009455491825
2	0	0	0	-1	345009456310159
0	0	0	0	-1	345009457229945
1	0	0	0	-1	345009457967179
2	0	0	0	-1	345009458779950
0	0	0	0	-1	345009459610205
1	0	0	0	-1	345009460533550
2	0	0	0	-1	345009461360297
0	0	0	0	-1	345009462110753
1	0	0	0	-1	345009462871666
2	0	0	0	-1	345009463676547
0	0	0	0	-1	345009464497031
1	0	0	0	-1	345009465333087
2	0	0	0	-1	345009466185046
0	0	0	0	-1	345009467008530
1	0	0	0	-1	345009467790694
2	0	0	0	-1	345009468595225
0	0	0	0	-1	345009469424951
1	0	0	0	-1	345009470263110
2	0	0	0	-1	345009471089894
0	0	0	0	-1	345009471914362
1	0	0	0	-1	345009472474871
2	0	0	0	-1	345009473309840
0	0	0	0	-1	345009474185101
1	0	0	0	-1	345009474990263
2	0	0	0	-1	345009475816228
0	0	0	0	-1	345009476651808
1	0	0	0	-1	345009477401250
2	0	0	0	-1	345009478294616
0	0	0	0	-1	345009479145016
1	0	0	0	-1	345009479953694
2	0	0	0	-1	345009480764313
0	0	0	0	-1	345009481592684
1	0	0	0	-1	345009482401707
2	0	0	0	-1	345009483239374
0	0	0	0	-1	345009484060923
1	0	0	0	-1	345009484869042
2	0	0	0	-1	345009485671366
0	0	0	0	-1	345009486499367
1	0	0	0	-1	345009487368084
2	0	0	0	-1	345009488209354
0	0	0	0	-1	345009489046136
1	0	0	0	-1	345009489831765
2	0	0	0	-1	345009490663546
0	0	0	0	-1	345009491252943
1	0	0	0	-1	345009492060666
2	0	0	0	-1	345009492866643
0	0	0	0	-1	345009493691643
1	0	0	0	-1	345009494468466
2	0	0	0	-1	345009495300954
0	0	0	0	-1	345009496172458
1	0	0	0	-1	345009496978999
2	0	0	0	-1	345009497794224
0	0	0	0	-1	345009498617111
1	0	0	0	-1	345009499401317
2	0	0	0	-1	345009500235864
0	0	0	0	-1	345009501079356
1	0	0	0	-1	345009501715009
2	0	0	0	-1	345009502517237
0	0	0	0	-1	345009503366188
1	0	0	0	-1	345009504174843
2	0	0	0	-1	345009504979330
0	0	0	0	-1	345009505824531
1	0	0	0	-1	345009506600193
2	0	0	0	-1	345009507502869
0	0	0	0	-1	345009508357350
1	0	0	0	-1	345009509198143
2	0	0	0	-1	345009509986104
0	0	0	0	-1	345009510834868
1	0	0	0	-1	345009511616350
2	0	0	0	-1	345009512418762
0	0	0	0	-1	345009513269658
1	0	0	0	-1	345009514078799
2	0	0	0	-1	345009514886117
0	0	0	0	-1	345009515732209
1	0	0	0	-1	345009516509634
2	0	0	0	-1	345009517330400
0	0	0	0	-1	345009518189957
1	0	0	0	-1	345009518971972
2	0	0	0	-1	345009519777820
0	0	0	0	-1	345009520499230
1	0	0	0	-1	345009521347390
2	0	0	0	-1	345009522183182
0	0	0	0	-1	345009523007583
1	0	0	0	-1	345009523786446
2	0	0	0	-1	345009524590124
0	0	0	0	-1	345009525440296
1	0	0	0	-1	345009526277423
2	0	0	0	-1	345009527078662
0	0	0	0	-1	345009527907145
1	0	0	0	-1	345009528640123
2	0	0	0	-1	345009529443918
0	0	0	0	-1	345009530431467
1	0	0	0	-1	345009531262070
2	0	0	0	-1	345009532065562
0	0	0	0	-1	345009532892012
1	0	0	0	-1	345009533670061
2	0	0	0	-1	345009534474471
0	0	0	0	-1	345009535333311
1	0	0	0	-1	345009536237350
2	0	0	0	-1	345009537047324
0	0	0	0	-1	345009537879329
1	0	0	0	-1	345009538656821
2	0	0	0	-1	345009539260072
0	0	0	0	-1	345009540078019
1	0	0	0	-1	345009540903135
2	0	0	0	-1	345009541668319
0	0	0	0	-1	345009542496575
1	0	0	0	-1	345009543300172
2	0	0	0	-1	345009544102622
0	0	0	0	-1	345009544924233
1	0	0	0	-1	345009545746551
2	0	0	0	-1	345009546553982
0	0	0	0	-1	345009547471560
1	0	0	0	-1	345009548278459
2	0	0	0	-1	345009549096469
0	0	0	0	-1	345009549917821
1	0	0	0	-1	345009550745737
2	0	0	0	-1	345009551552442
0	0	0	0	-1	345009552406215
1	0	0	0	-1	345009553147988
2	0	0	0	-1	345009553750541
0	0	0	0	-1	345009554573956
1	0	0	0	-1	345009555533093
2	0	0	0	-1	345009556341666
0	0	0	0	-1	345009557265546
1	0	0	0	-1	345009557847514
2	0	0	0	-1	345009558663714
0	0	0	0	-1	345009559491869
1	0	0	0	-1	345009560327967
2	0	0	0	-1	345009561159022
0	0	0	0	-1	345009561988912
1	0	0	0	-1	345009562766535
2	0	0	0	-1	345009563512484
0	0	0	0	-1	345009564371655
1	0	0	0	-1	345009565210936
2	0	0	0	-1	345009566040498
0	0	0	0	-1	345009566870507
1	0	0	0	-1	345009567654451
2	0	0	0	-1	345009568372453
0	0	0	0	-1	345009569192818
1	0	0	0	-1	345009570000762
2	0	0	0	-1	345009570815187
0	0	0	0	-1	345009571641677
1	0	0	0	-1	345009572421237
2	0	0	0	-1	345009573249787
0	-73.4439	419.572	116.986	22.8671	345009574095407
1	12.4636	385.14	245.795	9.28973	345009574905646
2	0	0	0	-1	345009575705547
0	-72.0381	418.235	115.979	8.04189	345009576539541
1	11.793	386.339	245.255	4.6993	345009577407490
2	88.4923	379.465	325.563	4.72939	345009578145308
0	-72.0396	418.201	115.917	8.04221	345009578761492
1	11.7909	386.357	245.208	4.69932	345009579567431
2	88.4895	379.435	325.586	4.72938	345009580533583
0	-72.0369	418.18	115.963	8.04212	345009581372253
1	11.7887	386.345	245.199	4.69933	345009582175394
2	88.4905	379.439	325.537	4.7294	345009582870425
0	-72.0212	418.139	115.902	8.04246	345009583692042
1	11.814	386.284	245.227	4.69941	345009584499405
2	88.4892	379.406	325.565	4.72939	345009585343902
0	-72.0301	418.121	115.914	8.04247	345009586216598
1	11.7998	386.298	245.178	4.69941	345009586992885
2	88.4967	379.4	325.528	4.72942	345009587801832
0	-72.0174	418.081	115.89	8.0427	345009588623909
1	11.8071	386.277	245.165	4.69945	345009589372801
2	88.4939	379.389	325.509	4.72942	345009590224113
0	-71.9961	418.04	115.916	8.04277	345009591076173
1	11.8361	386.227	245.178	4.69953	345009591887016
2	88.4998	379.366	325.533	4.72943	345009592694282
0	-72.0037	418.019	115.856	8.04301	345009593394981
1	11.8399	386.223	245.136	4.69957	345009594247272
2	88.5017	379.372	325.497	4.72945	345009595063574
0	-71.9798	417.98	115.88	8.04307	345009595906376
1	11.864	386.177	245.158	4.69964	345009596645905
2	88.5188	379.343	325.483	4.72948	345009597511225
0	-71.9946	417.956	115.842	8.04326	345009598369149
1	11.8559	386.188	245.117	4.69965	345009599204669
2	88.5201	379.314	325.498	4.72948	345009600010086
0	-71.9761	417.922	115.853	8.04334	345009600865277
1	11.861	386.164	245.1	4.69969	345009601620362
2	88.513	379.319	325.457	4.72948	345009602427169
0	-71.9617	417.884	115.785	20.6525	345009603325072
1	11.889	386.117	245.121	4.69976	345009604168629
2	88.5166	379.297	325.478	4.72948	345009604975389
0	-71.9535	417.865	115.791	7.17318	345009605696981
1	11.88	386.148	245.066	4.02367	345009606495315
2	88.5289	379.294	325.438	3.79134	345009607394039
0	-71.958	417.868	115.794	8.04371	345009608255136
1	11.8874	386.127	245.065	4.69978	345009609070024
2	88.5238	379.299	325.421	4.72952	345009609879474
0	-71.9247	417.815	115.797	8.04393	345009610727113
1	11.9044	386.08	245.092	4.69984	345009611511058
2	88.5343	379.274	325.448	4.72952	345009612122526
0	-71.9264	417.803	115.761	6.97355	345009612989961
1	11.912	386.042	244.995	30.1157	345009613673894
2	88.5672	379.218	325.334	32.3621	345009614481583
0	-71.9152	417.787	115.779	22.8767	345009615342238
1	11.9241	386.079	245.062	9.29389	345009616173228
2	88.5216	379.295	325.412	12.5248	345009616987077
0	-71.9098	417.77	115.725	8.04434	345009617823521
1	11.9151	386.093	245.029	4.69989	345009618606463
2	88.5581	379.258	325.43	4.72957	345009619419117
0	-71.8873	417.733	115.745	8.04442	345009620281763
1	11.9248	386.067	245.021	4.69994	345009621079747
2	88.5572	379.268	325.397	4.72958	345009621669309
0	-71.8932	417.724	115.706	8.04457	345009622493379
1	11.9444	386.032	245.055	4.69998	345009623322852
2	88.5632	379.249	325.431	4.72958	345009624153983
0	-71.8743	417.699	115.679	8.04477	345009624893858
1	11.9374	386.053	245.015	4.69998	345009625693784
2	88.5797	379.267	325.395	4.72962	345009626499355
0	-71.8664	417.673	115.682	8.04484	345009627412919
1	11.9422	386.055	245.014	4.69998	345009628253570
2	88.5661	379.27	325.382	4.7296	345009629002722
0	-71.8377	417.648	115.683	8.04495	345009629830461
1	11.9672	386.011	245.04	4.70005	345009630626298
2	88.5728	379.25	325.419	4.72961	345009631431305
0	-71.8479	417.638	115.656	8.04507	345009632285845
1	11.9497	386.052	244.996	4.70002	345009632879319
2	88.5761	379.271	325.373	4.72963	345009633673333
0	-71.8186	417.602	115.663	8.04521	345009634505005
1	11.9703	385.999	245.019	4.70009	345009635316197
2	88.5762	379.269	325.372	4.72962	345009636275522
0	-71.8179	417.59	115.613	8.04541	345009637092612
1	11.9568	386.031	244.987	4.70006	345009637892596
2	88.5934	379.239	325.4	4.72965	345009638701811
0	-71.7883	417.561	115.632	8.04549	345009639519944
1	11.9697	386.024	244.975	4.70009	345009640356898
2	88.5908	379.267	325.376	4.72965	345009641211187
0	-71.7946	417.562	115.591	8.04562	345009642041552
1	11.9868	385.986	244.996	4.70015	345009642820449
2	88.595	379.236	325.385	4.72965	345009643624220
0	-71.7873	417.549	115.601	20.6583	345009644451357
1	11.9699	386	244.961	4.70013	345009645287676
2	88.616	379.26	325.358	4.7297	345009646156352
0	-71.7696	417.521	115.561	7.17502	345009646987049
1	11.9869	385.999	244.944	4.024	345009647772198
2	88.6004	379.262	325.344	3.79147	345009648585607
0	-71.7365	417.487	115.584	8.04595	345009649431663
1	12.0073	385.953	244.973	4.70023	345009650145535
2	88.6258	379.22	325.368	4.72971	345009650980037
0	-71.7472	417.478	115.541	8.0461	345009651640352
1	12.0018	385.973	244.933	4.70023	345009652452720
2	88.6185	379.241	325.331	4.72971	345009653550215
0	-71.709	417.446	115.562	6.97512	345009654650339
1	12.0143	386.001	245.034	30.1177	345009655572708
2	88.615	379.232	325.33	32.3648	345009656412503
0	-71.7118	417.42	115.508	22.8865	345009657267042
1	12.0191	385.941	244.925	9.29589	345009657878500
2	88.6553	379.181	325.331	12.5262	345009658682522
0	-71.7069	417.408	115.544	8.04637	345009659515879
1	12.0218	385.943	244.916	4.7003	345009660325951
2	88.6532	379.197	325.306	4.72978	345009661181420
0	-71.6895	417.375	115.492	8.04667	345009662014503
1	12.0459	385.897	244.934	4.70038	345009662810589
2	88.6655	379.167	325.315	4.7298	345009663615050
0	-71.6798	417.359	115.469	8.04681	345009664421676
1	12.0426	385.912	244.898	4.70037	345009665257885
2	88.6727	379.185	325.292	4.72981	345009666078817
0	-71.6724	417.335	115.459	8.04693	345009666909536
1	12.0487	385.904	244.887	4.7004	345009667697091
2	88.6912	379.177	325.284	4.72986	345009668380001
0	-71.6336	417.296	115.47	8.04708	345009669236759
1	12.0733	385.863	244.912	4.70046	345009670046130
2	88.6909	379.148	325.301	4.72985	345009670845327
0	-71.634	417.285	115.431	8.04725	345009671677836
1	12.0662	385.877	244.872	4.70047	345009672460929
2	88.7135	379.157	325.273	4.72988	345009673309787
0	-71.6142	417.251	115.448	8.04732	345009674132005
1	12.0988	385.837	244.895	4.70054	345009674936881
2	88.7105	379.148	325.255	4.72989	345009675760292
0	-71.6105	417.23	115.402	8.04753	345009676590601
1	12.0774	385.872	244.853	4.70051	345009677427518
2	88.7184	379.119	325.274	4.7299	345009678145107
0	-71.5871	417.205	115.42	8.0476	345009678776321
1	12.0833	385.855	244.845	4.70054	345009679581007
2	88.7356	379.129	325.237	4.72994	345009680545997
0	-71.5734	417.189	115.364	8.04787	345009681395126
1	12.1195	385.806	244.873	4.70063	345009682225647
2	88.7368	379.106	325.262	4.72993	345009682884176
0	-71.5612	417.159	115.348	8.04803	345009683707265
1	12.0938	385.838	244.828	4.70059	345009684513228
2	88.7514	379.12	325.219	4.72997	345009685254158
0	-71.547	417.126	115.306	20.6658	345009686100671
1	12.1059	385.819	244.818	4.70063	345009686886636
2	88.7669	379.113	325.215	4.72999	345009687699821
0	-71.5266	417.112	115.349	7.17699	345009688526353
1	12.1419	385.767	244.851	4.02443	345009689383388
2	88.7809	379.089	325.243	3.79173	345009690231060
0	-71.5261	417.104	115.297	8.04841	345009691081767
1	12.1292	385.806	244.795	4.7007	345009691885800
2	88.7695	379.11	325.202	4.73	345009692696715
0	-71.5119	417.089	115.318	8.0484	345009693400658
1	12.1513	385.767	244.818	4.70076	345009694297480
2	88.7883	379.097	325.192	4.73003	345009695114792
0	-71.4989	417.061	115.259	6.9771	345009695966155
1	12.1322	385.808	244.795	30.1247	345009696745258
2	88.7741	379.135	325.275	32.3692	345009697519989
0	-71.5145	417.083	115.28	22.8944	345009698376442
1	12.1405	385.787	244.773	9.29807	345009699206785
2	88.7767	379.09	325.179	12.5273	345009700021026
0	-71.4761	417.037	115.218	8.04898	345009700873610
1	12.1698	385.756	244.793	4.70081	345009701635313
2	88.7868	379.072	325.196	4.73004	345009702445854
0	-71.4615	417.021	115.195	8.04913	345009703298255
1	12.1502	385.785	244.748	4.70078	345009704106583
2	88.7913	379.086	325.162	4.73005	345009704914089
0	-71.4533	416.998	115.183	8.04926	345009705698946
1	12.1509	385.787	244.739	4.70079	345009706498721
2	88.7852	379.073	325.143	4.73006	345009707401268
0	-71.4385	416.983	115.204	8.04924	345009708263561
1	12.1785	385.729	244.751	4.70089	345009709077902
2	88.7908	379.06	325.164	4.73006	345009709888000
0	-71.4351	416.977	115.151	8.04946	345009710735642
1	12.1652	385.761	244.715	4.70086	345009711516866
2	88.8106	379.075	325.131	4.73009	345009712133919
0	-71.4087	416.948	115.158	8.04957	345009712956788
1	12.191	385.725	244.724	4.70093	345009713672182
2	88.8023	379.057	325.116	4.73009	345009714487835
0	-71.4226	416.965	115.131	8.04959	345009715482999
1	12.1698	385.749	244.682	4.7009	345009716255880
2	88.8072	379.044	325.14	4.73009	345009717066981
0	-71.3906	416.918	115.124	8.0498	345009717896193
1	12.1806	385.74	244.664	4.70094	345009718701399
2	88.7959	379.054	325.089	4.73011	345009719509050
0	-71.3979	416.911	115.066	8.05001	345009720368871
1	12.1956	385.702	244.68	4.701	345009721212396
2	88.7985	379.033	325.108	4.7301	345009722018282
0	-71.3773	416.894	115.045	8.05017	345009722840998
1	12.1864	385.724	244.632	4.70099	345009723631065
2	88.803	379.036	325.073	4.73011	345009724436709
0	-71.3694	416.884	115.021	8.0503	345009725294759
1	12.1869	385.714	244.614	4.70102	345009726036907
2	88.8036	379.034	325.043	4.73013	345009726636873
0	-71.3469	416.864	115.046	20.6713	345009727496416
1	12.2115	385.663	244.628	4.7011	345009728344714
2	88.7986	379	325.065	4.73012	345009729185454
0	-71.3365	416.854	114.968	7.17911	345009730015107
1	12.2001	385.686	244.583	4.02473	345009730816355
2	88.8027	378.991	325.018	3.79186	345009731616848
0	-71.3273	416.846	115	8.05053	345009732452678
1	12.2193	385.647	244.598	4.70115	345009733137087
2	88.7983	379	325.001	4.73015	345009733944867
0	-71.3133	416.831	114.935	8.05083	345009734777333
1	12.2138	385.67	244.559	4.70115	345009735572858
2	88.7934	378.974	325.018	4.73015	345009736412369
0	-71.2935	416.819	114.94	6.97891	345009737165270
1	12.1921	385.672	244.552	30.1286	345009737950037
2	88.7977	378.957	324.951	32.3742	345009738763205
0	-71.2876	416.816	114.895	22.9035	345009739583366
1	12.2343	385.636	244.545	9.30069	345009740545097
2	88.8432	378.955	325.012	12.5292	345009741264454
0	-71.3003	416.824	114.875	8.0511	345009742095982
1	12.2063	385.662	244.506	4.70119	345009742874617
2	88.7878	378.974	324.947	4.73016	345009743678028
0	-71.2778	416.803	114.853	8.05129	345009744497909
1	12.214	385.651	244.489	4.70122	345009745342241
2	88.7996	378.97	324.948	4.73018	345009746202765
0	-71.2539	416.799	114.871	8.05127	345009747029528
1	12.2327	385.615	244.517	4.70127	345009747810119
2	88.7953	378.938	324.956	4.73017	345009748620307
0	-71.2525	416.797	114.824	8.05145	345009749455288
1	12.2201	385.65	244.478	4.70124	345009750280030
2	88.7977	378.946	324.915	4.73019	345009751103820
0	-71.2254	416.786	114.835	8.05148	345009751926257
1	12.2434	385.615	244.495	4.7013	345009752733310
2	88.8041	378.936	324.913	4.7302	345009753544687
0	-71.2243	416.797	114.779	8.05167	345009754400131
1	12.2242	385.657	244.448	4.70126	345009755369627
2	88.8085	378.921	324.934	4.73019	345009756216882
0	-71.211	416.787	114.809	8.05161	345009757044791
