1015	2283	345038259815753
1011	2281	345038260697950
1014	2287	345038261424484
1019	2298	345038262251578
1025	2315	345038263060582
1023	2332	345038263875177
1018	2347	345038264630553
1011	2348	345038265351392
1002	2340	345038266186391
992	2317	345038267013972
987	2298	345038267824188
985	2291	345038268657397
989	2299	345038269413471
999	2314	345038270223418
1009	2335	345038271054306
1013	2350	345038271876932
1013	2363	345038272694296
1007	2367	345038273538020
997	2355	345038274346443
988	2331	345038275165615
985	2314	345038275822775
986	2305	345038276680353
987	2300	345038277517761
993	2310	345038278336081
1005	2325	345038279143224
1022	2340	345038279959044
1037	2347	345038280780166
1039	2350	345038281655121
1035	2344	345038282431489
1024	2326	345038283240887
1012	2304	345038284046489
1004	2292	345038284856914
1006	2289	345038285662796
1014	2299	345038286542989
1032	2320	345038287353266
1049	2337	345038288162711
1060	2348	345038288932558
1066	2354	345038289767616
1069	2349	345038290673527
1060	2331	345038291549040
1049	2307	345038292355473
1037	2291	345038293164224
1027	2284	345038293964094
1022	2290	345038294864220
1023	2310	345038295718012
1023	2331	345038296595538
1023	2348	345038297406995
1022	2359	345038298216575
1015	2360	345038299017585
1005	2346	345038299824461
991	2320	345038300642540
982	2302	345038301477029
978	2292	345038302294233
979	2295	345038303106507
985	2309	345038303936302
992	2334	345038304768374
997	2358	345038305620494
999	2374	345038306454273
996	2374	345038307063039
989	2364	345038307852074
979	2341	345038308674986
973	2324	345038309579940
971	2314	345038310394500
971	2311	345038311192184
978	2321	345038312007002
982	2335	345038312853282
984	2349	345038313660517
985	2358	345038314482843
976	2362	345038315299218
969	2354	345038316131361
965	2331	345038316936199
961	2309	345038317778809
961	2295	345038318710902
964	2292	345038319529852
972	2307	345038320345795
981	2328	345038321188526
986	2346	345038322006781
982	2358	345038322832752
974	2364	345038323690348
965	2360	345038324530390
959	2338	345038325354565
958	2320	345038326181350
960	2316	345038327006904
963	2324	345038327816967
974	2342	345038328691334
978	2367	345038329554401
980	2395	345038330145581
976	2409	345038331004484
970	2415	345038331827433
960	2406	345038332657005
954	2382	345038333465719
952	2368	345038334062510
