584	2529	345154444754986
598	2534	345154445535158
610	2550	345154446375218
610	2566	345154447252646
604	2575	345154448066723
598	2581	345154448882099
599	2574	345154449690416
597	2550	345154450507285
593	2529	345154451358458
592	2520	345154452236862
593	2524	345154453053122
598	2541	345154453889618
604	2568	345154454712126
606	2587	345154455551495
602	2588	345154456408162
594	2575	345154457279019
589	2552	345154458104868
586	2526	345154458937261
583	2508	345154459776926
577	2500	345154460602981
576	2506	345154461419146
579	2520	345154462286715
585	2539	345154463110719
594	2553	345154463937682
602	2566	345154464758351
605	2566	345154465588869
601	2556	345154466444847
599	2530	345154467312727
605	2513	345154468126954
611	2512	345154468941840
611	2520	345154469751208
611	2537	345154470563125
609	2556	345154471401609
605	2563	345154472336693
597	2563	345154473162446
594	2558	345154473971581
590	2540	345154474799107
584	2512	345154475626716
578	2487	345154476603352
575	2478	345154477283943
570	2478	345154478109340
564	2476	345154478913622
558	2488	345154479732553
553	2503	345154480555318
550	2514	345154481366113
546	2517	345154482198954
543	2508	345154483009756
538	2484	345154483822225
538	2461	345154484619238
541	2440	345154485432617
542	2430	345154486270898
540	2426	345154487095808
537	2437	345154487797770
540	2454	345154488610889
537	2474	345154489472420
530	2483	345154490314991
526	2482	345154491124369
520	2465	345154491906143
515	2446	345154492716463
516	2440	345154493530340
513	2431	345154494449118
512	2438	345154495289788
508	2455	345154496019902
503	2469	345154496787963
497	2478	345154497617391
493	2478	345154498438555
487	2471	345154499308364
483	2454	345154500136255
479	2432	345154500958929
475	2410	345154501699371
473	2400	345154502544127
468	2394	345154503398871
463	2401	345154504343599
465	2416	345154505177280
463	2434	345154506002266
457	2447	345154506841051
450	2449	345154507672290
452	2433	345154508633780
453	2408	345154509441931
451	2386	345154510174003
450	2378	345154510981538
446	2383	345154511829737
441	2401	345154512644008
438	2425	345154513481576
439	2445	345154514389236
447	2456	345154515206624
454	2446	345154516017255
452	2423	345154516865624
450	2407	345154517687130
446	2392	345154518515612
443	2377	345154519402608
440	2371	345154520261837
440	2378	345154521056484
435	2382	345154521698555
431	2386	345154522535616
426	2394	345154523174146
422	2399	345154524001524
423	2398	345154524816450
429	2379	345154525624886
435	2360	345154526458420
439	2350	345154527270971
435	2358	345154528079834
432	2372	345154528909551
433	2395	345154529717946
439	2412	345154530555978
444	2426	345154531387197
441	2430	345154532211185
435	2419	345154533025050
432	2397	345154533852577
426	2374	345154534691819
421	2358	345154535524659
416	2357	345154536369716
412	2375	345154537246325
408	2395	345154538022336
406	2413	345154538870702
406	2427	345154539697494
408	2432	345154540533547
409	2416	345154541298702
405	2396	345154542141472
405	2377	345154542899451
403	2365	345154543714229
398	2360	345154544576496
393	2364	345154545412067
390	2378	345154546037037
386	2392	345154546871170
382	2410	345154547682532
378	2418	345154548518601
380	2417	345154549360138
393	2397	345154550146890
404	2372	345154550951787
412	2353	345154551896008
416	2342	345154552677677
413	2347	345154553524475
411	2364	345154554409015
411	2377	345154555267825
409	2395	345154556092343
405	2403	345154556777460
401	2405	345154557608272
396	2392	345154558480382
392	2364	345154559335926
390	2344	345154560160055
385	2337	345154560913349
384	2339	345154561756770
382	2354	345154562588579
377	2378	345154563429368
372	2394	345154564363106
368	2407	345154565175850
364	2409	345154566008915
360	2401	345154566843088
358	2378	345154567655807
358	2368	345154568485694
357	2368	345154569287422
360	2375	345154570099660
366	2390	345154570927243
372	2410	345154571756185
376	2431	345154572565041
375	2447	345154573411482
373	2448	345154574255512
373	2424	345154575037804
375	2405	345154575859549
372	2385	345154576651803
371	2370	345154577302313
374	2362	345154578126160
381	2367	345154578950761
387	2386	345154579781233
385	2405	345154580627686
378	2424	345154581493784
380	2440	345154582355451
383	2446	345154583173488
380	2430	345154584002380
377	2407	345154584833430
371	2394	345154585676270
368	2400	345154586658129
365	2429	345154587518905
360	2456	345154588369533
357	2473	345154589202629
353	2483	345154590044490
349	2480	345154590913636
350	2456	345154591759091
354	2439	345154592559275
352	2427	345154593421237
349	2424	345154594272516
346	2428	345154595089500
343	2441	345154595895615
342	2455	345154596727311
340	2465	345154597561391
341	2473	345154598425198
346	2470	345154599273208
350	2457	345154600087309
354	2431	345154600849493
354	2417	345154601686908
350	2407	345154602534650
348	2407	345154603389291
350	2424	345154604203058
352	2449	345154605039031
349	2471	345154605700368
347	2480	345154606534927
343	2480	345154607382488
344	2468	345154608211203
347	2443	345154609031713
350	2422	345154609845469
352	2412	345154610648924
349	2413	345154611615096
346	2430	345154612457521
344	2457	345154613307029
346	2477	345154614117575
347	2488	345154614788016
350	2487	345154615624636
352	2474	345154616466743
347	2449	345154617156786
346	2433	345154617985825
340	2419	345154618799308
337	2417	345154619606262
335	2428	345154620431090
331	2451	345154621276331
334	2471	345154622124048
338	2478	345154622970076
341	2477	345154623798385
336	2464	345154624628692
334	2439	345154625289903
329	2424	345154626116025
327	2413	345154626959059
325	2410	345154627804318
323	2411	345154628630574
321	2428	345154629418114
319	2446	345154630186910
315	2458	345154631005163
313	2464	345154631833936
313	2458	345154632678845
312	2440	345154633518830
311	2416	345154634432997
312	2410	345154635286737
314	2410	345154636108920
316	2416	345154636952006
319	2427	345154637702089
324	2438	345154638549589
325	2459	345154639398963
323	2467	345154640213480
324	2463	345154641042220
322	2444	345154641885715
323	2424	345154642725816
325	2413	345154643547656
324	2405	345154644472030
322	2406	345154645330849
329	2425	345154646040388
338	2451	345154646900328
340	2467	345154647720417
338	2474	345154648545681
341	2462	345154649394744
340	2439	345154650225231
341	2414	345154651033730
342	2400	345154651865822
340	2386	345154652669689
336	2381	345154653510604
333	2401	345154654414470
333	2415	345154655222317
341	2426	345154656057477
347	2428	345154656906484
343	2427	345154657751438
341	2409	345154658543476
336	2384	345154659394420
331	2367	345154660210502
328	2357	345154661033201
328	2359	345154661700934
321	2373	345154662563267
319	2399	345154663395439
316	2415	345154664204934
313	2418	345154665034753
312	2408	345154665848773
313	2394	345154666681180
308	2378	345154667535027
308	2356	345154668341316
307	2347	345154668930856
309	2346	345154669711853
312	2352	345154670535501
316	2366	345154671374960
318	2382	345154672198231
319	2399	345154673014198
318	2407	345154673828140
313	2410	345154674668051
312	2392	345154675507288
314	2371	345154676352422
312	2359	345154677118716
311	2360	345154677948711
309	2364	345154678777344
303	2375	345154679421530
303	2386	345154680355219
302	2400	345154681172082
298	2404	345154681997191
295	2399	345154682810970
290	2385	345154683542543
288	2363	345154684444150
286	2345	345154685283662
285	2329	345154686076037
289	2322	345154686921555
289	2328	345154687667709
287	2345	345154688506811
282	2365	345154689339125
279	2385	345154690047027
277	2392	345154690881621
272	2379	345154691745742
269	2356	345154692573171
265	2343	345154693410647
264	2349	345154694321417
264	2366	345154695160989
265	2383	345154695988773
261	2406	345154696749270
259	2423	345154697580803
261	2432	345154698432558
265	2429	345154699304577
279	2408	345154700129225
290	2384	345154700955800
295	2368	345154701662861
293	2359	345154702627924
297	2356	345154703488358
299	2367	345154704388054
297	2385	345154705207166
296	2404	345154706039891
297	2415	345154706880009
307	2417	345154707706678
326	2404	345154708631697
339	2377	345154709408741
341	2359	345154710260569
345	2347	345154711086326
349	2348	345154711944307
355	2363	345154712670634
351	2383	345154713521135
347	2409	345154714444860
347	2423	345154715281014
348	2420	345154716107340
348	2404	345154716920118
343	2382	345154717700441
340	2368	345154718543687
336	2370	345154719379870
334	2379	345154720189015
331	2385	345154720999709
334	2389	345154721845747
337	2394	345154722642614
338	2399	345154723479373
338	2401	345154724411981
341	2387	345154725174441
344	2364	345154725980219
345	2347	345154726806515
345	2338	345154727616209
341	2338	345154728458463
339	2342	345154729314150
337	2350	345154730128456
337	2358	345154730939987
339	2363	345154731760244
346	2362	345154732593246
361	2350	345154733433270
367	2325	345154734178399
362	2308	345154735008975
359	2289	345154735673092
357	2268	345154736668812
358	2260	345154737493096
365	2275	345154738167645
375	2299	345154739057291
380	2319	345154739799572
382	2329	345154740621773
381	2323	345154741484894
380	2298	345154742362847
376	2279	345154743178349
375	2274	345154743923579
376	2278	345154744726513
376	2289	345154745549387
373	2313	345154746409781
370	2331	345154747235125
365	2346	345154748048676
361	2358	345154748810398
358	2359	345154749622263
353	2340	345154750458766
350	2322	345154751318085
347	2311	345154752151547
350	2311	345154752962306
354	2322	345154753695379
359	2341	345154754426959
357	2361	345154755233734
354	2385	345154756059119
348	2400	345154756675832
345	2408	345154757516259
345	2409	345154758520329
348	2394	345154759394254
353	2375	345154760205979
355	2375	345154761034096
356	2384	345154761699662
354	2404	345154762517238
349	2432	345154763372086
345	2452	345154764182067
340	2464	345154764803143
338	2470	345154765634345
332	2477	345154766476348
329	2456	345154767329593
325	2437	345154768132312
321	2424	345154768928970
318	2426	345154769713089
315	2427	345154770549389
313	2435	345154771388809
318	2447	345154772216475
322	2444	345154773015917
321	2428	345154773699561
316	2413	345154774611786
312	2395	345154775484430
312	2377	345154776342126
312	2351	345154777189495
309	2347	345154778039475
308	2358	345154778870132
305	2382	345154779878042
304	2400	345154780729934
303	2417	345154781690970
303	2421	345154782549605
304	2410	345154783395779
307	2386	345154784220142
303	2374	345154785055340
312	2370	345154785681684
319	2380	345154786657490
320	2401	345154787515826
318	2421	345154788305367
319	2440	345154789107089
321	2451	345154789806654
321	2453	345154790633900
326	2441	345154791472303
333	2417	345154792325853
337	2403	345154793129557
339	2398	345154793858024
341	2394	345154794675804
344	2394	345154795530475
344	2396	345154796371422
341	2393	345154797172552
341	2399	345154797981126
343	2404	345154798792690
343	2401	345154799604129
346	2375	345154800456120
346	2356	345154801433256
344	2339	345154802187615
341	2329	345154803006426
337	2324	345154803843787
335	2340	345154804658509
338	2360	345154805531189
349	2365	345154806384433
352	2358	345154807230299
354	2340	345154808043305
353	2319	345154808847901
352	2302	345154809660858
350	2291	345154810517413
346	2286	345154811356175
352	2292	345154812188182
360	2308	345154812891178
368	2322	345154813705808
388	2342	345154814760521
404	2355	345154815566977
408	2355	345154816415814
406	2337	345154817288086
410	2318	345154818134024
416	2311	345154818942086
419	2312	345154819768786
422	2332	345154820587216
422	2365	345154821311703
419	2390	345154822162383
416	2409	345154823009373
412	2419	345154823836401
409	2418	345154824665449
408	2399	345154825428367
412	2378	345154826289660
422	2365	345154827138854
429	2356	345154827967960
429	2362	345154828797116
425	2384	345154829436897
423	2406	345154830300671
417	2433	345154831113681
415	2452	345154831940348
416	2462	345154832701988
413	2457	345154833544956
422	2432	345154834458200
442	2410	345154835316417
458	2392	345154836112158
466	2390	345154836939884
472	2404	345154837687206
472	2428	345154838570326
471	2450	345154839412597
472	2467	345154840238188
468	2469	345154841054357
464	2459	345154841858226
462	2435	345154842685517
471	2415	345154843532357
498	2408	345154844461680
527	2412	345154845321788
549	2425	345154846060695
553	2440	345154846910069
551	2448	345154847740175
552	2449	345154848575350
555	2438	345154849420408
549	2415	345154850193138
546	2397	345154851018057
544	2390	345154851859650
546	2386	345154852670165
545	2398	345154853509469
541	2423	345154854437936
535	2448	345154855340823
534	2464	345154856151550
537	2456	345154856984534
535	2438	345154857817831
531	2414	345154858634945
529	2403	345154859487618
528	2434	345154860330642
525	2468	345154861137952
517	2473	345154861986603
514	2468	345154862685686
511	2468	345154863543755
512	2466	345154864545940
505	2464	345154865392389
508	2451	345154866238209
516	2431	345154867085235
524	2407	345154867912170
531	2381	345154868734021
538	2359	345154869574267
553	2366	345154870569092
569	2395	345154871434061
580	2427	345154872310111
591	2453	345154873074751
597	2468	345154873698778
592	2471	345154874596805
596	2452	345154875454841
