216	2869	345218652366591
217	2850	345218653147823
218	2854	345218653988551
222	2890	345218654843277
228	2887	345218655673656
228	2915	345218656481491
226	2975	345218657239367
224	3010	345218657850436
221	3019	345218658664383
218	3009	345218659493344
218	2987	345218660315767
217	2983	345218661127605
220	2964	345218662113954
219	2959	345218662962433
219	2953	345218663775316
218	2969	345218664570558
217	2997	345218665398001
214	3022	345218666209052
215	3039	345218667039203
218	3029	345218667870042
222	3000	345218668676176
227	2983	345218669493250
231	2971	345218670320023
237	2986	345218671131748
244	3013	345218672025157
251	3045	345218672735573
255	3064	345218673543200
256	3077	345218674369793
252	3078	345218675250953
252	3057	345218676089638
250	3023	345218676837929
247	2995	345218677645676
246	2982	345218678455822
249	2978	345218679277539
252	2966	345218680224387
259	2980	345218680852894
260	2993	345218681656321
261	3018	345218682475753
262	3060	345218683279458
262	3087	345218684104001
262	3066	345218684916880
265	3080	345218685734954
270	3114	345218686533772
274	3148	345218687119677
273	3161	345218687959133
269	3172	345218688787496
265	3180	345218689569752
265	3174	345218690204001
265	3159	345218691031834
266	3145	345218691933839
266	3116	345218692741354
264	3084	345218693357420
263	3069	345218694169946
263	3055	345218695005259
261	3046	345218695847207
261	3046	345218696648889
261	3061	345218697460161
261	3084	345218698266705
263	3095	345218699098513
265	3084	345218700114368
265	3054	345218700953565
265	3025	345218701606844
265	3013	345218702418414
260	3006	345218703223683
257	3000	345218704055276
254	3007	345218704890247
249	3026	345218705741071
249	3041	345218706552407
249	3049	345218707360391
257	3059	345218708159603
261	3062	345218708993344
259	3044	345218709719777
260	3017	345218710545667
260	3005	345218711356633
261	3027	345218711987290
258	3056	345218712831394
257	3090	345218713643287
254	3106	345218714450881
253	3127	345218715268610
251	3141	345218716208363
249	3118	345218717055801
249	3123	345218718032319
245	3105	345218718870882
246	3101	345218719674646
245	3097	345218720363406
243	3098	345218721175353
250	3128	345218722076717
261	3167	345218722942993
266	3191	345218723747735
264	3201	345218724487331
261	3192	345218725248576
262	3165	345218726087130
268	3145	345218726927649
273	3121	345218727749303
269	3094	345218728556251
266	3082	345218729362897
262	3087	345218730243665
261	3106	345218731053087
260	3145	345218731951709
259	3140	345218732753469
261	3117	345218733548265
261	3103	345218734356834
264	3086	345218735234629
263	3058	345218736072406
262	3035	345218736905752
260	3046	345218737705234
263	3054	345218738520276
267	3072	345218739113851
267	3077	345218739970499
269	3061	345218740792850
266	3033	345218741599684
267	3009	345218742401736
269	2990	345218743210298
267	2957	345218744043814
264	2931	345218744902580
263	2919	345218745731067
262	2923	345218746539593
260	2933	345218747341427
261	2968	345218748147621
258	2999	345218748980368
255	3011	345218749803277
253	2998	345218750623960
252	2964	345218751430285
249	2942	345218752235484
247	2922	345218753049102
243	2910	345218753739104
241	2933	345218754565559
241	2980	345218755392455
245	3020	345218756168012
245	3044	345218756989173
247	3042	345218757719684
244	3024	345218758529823
241	2989	345218759375747
251	2961	345218760250675
266	2941	345218761080687
273	2926	345218761981015
274	2946	345218762791147
272	2971	345218763596713
271	2989	345218764419789
273	3004	345218765247139
277	3038	345218766126898
275	3036	345218767044004
275	3011	345218767876074
278	3006	345218768663005
280	3001	345218769487017
278	2987	345218770261195
275	2987	345218771093279
271	3008	345218771990849
268	3026	345218772732273
266	3036	345218773538061
266	3032	345218774380508
262	3037	345218775260905
259	3024	345218776098213
260	2998	345218776929476
263	2970	345218777719083
265	2954	345218778522338
264	2945	345218779335533
263	2961	345218780247531
268	3015	345218780982724
270	3050	345218781804928
272	3076	345218782615313
269	3076	345218783426728
266	3054	345218784225285
265	3023	345218785008465
265	3002	345218785849362
267	2999	345218786671431
267	3015	345218787481699
268	3044	345218788292446
269	3068	345218789060412
270	3088	345218789898668
267	3058	345218790725549
267	3047	345218791552221
274	3062	345218792358686
275	3038	345218793167639
273	3015	345218794005522
271	2986	345218794847652
270	2993	345218795606314
271	3035	345218796442870
269	3061	345218797257835
278	3057	345218798091771
282	3057	345218798927818
283	3048	345218799516819
280	3024	345218800341926
277	3000	345218801171343
274	2989	345218802045528
272	2962	345218802885224
276	2950	345218803686388
276	2951	345218804494242
275	2962	345218805309935
274	2972	345218806143671
272	2986	345218806981214
276	2995	345218807782368
280	2999	345218808586894
280	2995	345218809393873
278	2964	345218810239360
277	2933	345218811097580
276	2913	345218811979177
275	2910	345218812794082
281	2930	345218813601582
289	2927	345218814411817
299	2916	345218815247704
304	2927	345218815961218
305	2944	345218816768640
313	2987	345218817575586
324	3013	345218818236248
323	3003	345218819068375
323	3020	345218819904359
322	3024	345218820749516
321	3032	345218821559880
322	3060	345218822206007
322	3090	345218823032408
320	3122	345218823865632
316	3125	345218824490014
316	3113	345218825334006
322	3082	345218826149666
328	3050	345218826982110
324	3069	345218827802624
325	3078	345218828614107
326	3075	345218829431556
324	3085	345218830195902
321	3097	345218831039571
318	3116	345218831941338
324	3121	345218832772368
336	3115	345218833586036
348	3086	345218834395709
351	3065	345218835261546
356	3059	345218836102377
358	3054	345218836960394
358	3050	345218837784983
358	3047	345218838585639
353	3059	345218839360109
353	3080	345218840233597
363	3078	345218841052501
373	3080	345218841929174
385	3076	345218842701576
405	3048	345218843483409
424	3043	345218844261440
443	3040	345218845213796
450	3018	345218846027774
451	3012	345218846832908
454	3037	345218847458487
455	3074	345218848240665
456	3102	345218849042172
460	3104	345218849874696
461	3078	345218850669559
458	3047	345218851449115
455	3034	345218852245056
455	3024	345218853091013
455	3004	345218853742868
455	2995	345218854566237
450	3008	345218855378830
447	3022	345218856173428
446	3032	345218856935525
446	3050	345218857743950
441	3051	345218858519690
436	3044	345218859348313
432	3025	345218860340773
428	3002	345218861046069
423	2998	345218861983414
420	2990	345218862770200
415	3010	345218863578430
410	3056	345218864403115
406	3107	345218865248428
408	3140	345218866090252
407	3150	345218866993517
418	3124	345218867809947
436	3114	345218868609728
447	3120	345218869435477
454	3123	345218870362909
459	3140	345218871176958
461	3141	345218872076825
458	3141	345218872735007
452	3153	345218873555297
449	3169	345218874384797
448	3149	345218875241839
452	3123	345218876082153
451	3097	345218876814778
452	3087	345218877624684
458	3083	345218878438788
461	3077	345218879262247
466	3074	345218880191998
474	3081	345218880955004
475	3086	345218881743353
470	3095	345218882523929
465	3099	345218883242531
461	3088	345218884043815
458	3065	345218884851944
458	3043	345218885647585
460	3039	345218886428837
460	3036	345218886983452
460	3039	345218887752968
458	3046	345218888531684
454	3064	345218889091995
450	3082	345218889903211
446	3106	345218890693146
443	3106	345218891469393
441	3093	345218892259015
438	3066	345218893052464
439	3051	345218893874665
441	3048	345218894680771
441	3047	345218895376444
438	3034	345218896188285
433	3025	345218897027737
433	3036	345218897878841
431	3045	345218898693170
431	3050	345218899498886
430	3050	345218900323013
425	3044	345218901132557
422	3025	345218902071831
422	2995	345218902936484
420	2976	345218903742262
418	2985	345218904526253
420	3000	345218905287035
424	3024	345218906124450
423	3029	345218906963684
420	3031	345218907787259
419	3025	345218908593479
418	3003	345218909408175
415	2973	345218910266862
414	2956	345218911106373
408	2953	345218911997469
403	2954	345218912758221
399	2960	345218913575072
396	2983	345218914383031
392	3002	345218915270797
388	3008	345218915961583
388	3002	345218916763185
393	2983	345218917574623
401	2955	345218918224043
408	2941	345218919041052
421	2934	345218919894445
435	2938	345218920617698
434	2952	345218921430134
431	2975	345218922237577
425	3004	345218923087518
427	3029	345218923928943
434	3036	345218924751110
442	3023	345218925577452
451	2996	345218926389547
463	2979	345218927190366
473	2959	345218928027189
478	2947	345218928750438
481	2940	345218929574835
476	2942	345218930403970
476	2962	345218931184353
485	2991	345218932109779
492	3007	345218932877827
501	2996	345218933687683
504	2972	345218934486573
503	2939	345218935313408
505	2908	345218936135726
500	2887	345218936999304
503	2886	345218937809170
504	2898	345218938622242
507	2943	345218939425061
509	2975	345218940258997
505	2986	345218941097377
500	2978	345218942106759
492	2948	345218943008544
490	2938	345218943821337
495	2936	345218944647101
501	2936	345218945382852
504	2933	345218946195970
511	2939	345218947025907
513	2958	345218947802310
510	2970	345218948605672
504	2971	345218949431370
498	2960	345218950264929
492	2933	345218951107210
487	2909	345218952004533
483	2904	345218952799378
478	2896	345218953608930
474	2896	345218954412055
472	2904	345218955272414
470	2917	345218955938805
467	2927	345218956765063
463	2945	345218957579485
459	2955	345218958381952
460	2944	345218959192503
456	2922	345218959877962
455	2914	345218960703940
451	2918	345218961531702
453	2931	345218962216466
453	2939	345218963049211
454	2957	345218963875512
454	2986	345218964678897
451	3011	345218965503156
458	3023	345218966131441
457	3018	345218966969998
454	3003	345218967775800
453	2977	345218968575640
454	2963	345218969384617
453	2965	345218970269030
448	2979	345218971104834
447	3004	345218972008721
447	3035	345218972814107
442	3060	345218973640620
436	3066	345218974450692
431	3055	345218975276605
431	3029	345218976108045
431	3003	345218976873456
427	2988	345218977680556
424	2982	345218978513061
421	2980	345218979320805
415	2987	345218980260311
411	3005	345218981092891
410	3018	345218981999865
411	3026	345218982807053
419	3014	345218983612014
432	2993	345218984421478
443	2961	345218985120616
446	2941	345218985978138
444	2933	345218986784174
441	2934	345218987594679
437	2943	345218988399712
432	2960	345218989158194
429	2980	345218990148040
428	2984	345218991006788
425	2979	345218991812799
419	2967	345218992629170
417	2938	345218993290561
414	2913	345218994129477
415	2901	345218994971263
421	2897	345218995811213
433	2906	345218996621530
446	2932	345218997424001
455	2961	345218998265775
459	2982	345218999104786
458	2988	345218999936930
459	2971	345219000610775
461	2946	345219001428661
456	2927	345219002237013
450	2917	345219003068060
446	2917	345219003918481
441	2935	345219004725971
440	2967	345219005574119
435	3003	345219006388474
431	3030	345219007197501
429	3036	345219007922935
427	3025	345219008730777
426	2997	345219009539123
422	2992	345219010373596
420	2995	345219011184778
414	3008	345219012033658
414	3014	345219012881883
409	3026	345219013687456
405	3050	345219014493388
401	3065	345219015340457
395	3063	345219016014348
392	3056	345219016824562
392	3038	345219017627419
390	3011	345219018294052
388	2992	345219019128282
381	2979	345219019989152
381	2976	345219020815648
381	2986	345219021617266
383	3011	345219022419105
382	3040	345219023228587
383	3066	345219024061151
382	3071	345219024784832
378	3068	345219025610425
374	3050	345219026426773
375	3019	345219027230338
370	3008	345219028072614
370	3017	345219028905023
368	3032	345219029728789
367	3055	345219030557310
363	3082	345219031366605
358	3101	345219032199034
356	3108	345219032886711
354	3101	345219033693852
350	3079	345219034517382
347	3050	345219035338669
345	3032	345219036148286
346	3023	345219036978971
345	3025	345219037785067
341	3038	345219038597082
339	3059	345219039420550
337	3080	345219040285701
335	3085	345219041119495
332	3080	345219042026411
329	3060	345219042839567
326	3029	345219043647788
321	3011	345219044474607
320	3004	345219045301033
320	3001	345219046135837
314	3010	345219047019405
313	3030	345219047825292
311	3039	345219048635331
308	3035	345219049461858
311	3019	345219050290936
308	2995	345219051122873
304	2963	345219052023861
308	2947	345219052835013
317	2925	345219053486095
314	2920	345219054308357
311	2923	345219055275845
307	2938	345219056117643
306	2960	345219056974306
303	2966	345219057789455
302	2963	345219058602624
299	2946	345219059405863
297	2915	345219060288317
292	2907	345219061128015
292	2907	345219062017237
294	2914	345219062826920
293	2929	345219063603931
295	2955	345219064403280
295	2969	345219065240182
296	2968	345219066079995
296	2955	345219066909810
298	2925	345219067718522
305	2899	345219068522491
317	2885	345219069346162
332	2871	345219070224141
335	2869	345219071060974
332	2872	345219071955705
332	2889	345219072633123
330	2908	345219073436108
328	2919	345219074263423
339	2921	345219075219507
348	2906	345219076058134
347	2881	345219076886207
343	2865	345219077694281
340	2865	345219078505105
339	2869	345219079312098
339	2885	345219080266297
344	2916	345219081012979
345	2941	345219081821448
350	2961	345219082634908
350	2965	345219083442656
351	2948	345219084246092
350	2916	345219084867176
347	2905	345219085689662
344	2900	345219086515031
341	2905	345219087320378
345	2927	345219088232616
345	2957	345219088993001
350	2990	345219089799074
353	3018	345219090626599
349	3023	345219091450340
350	3009	345219092262600
359	2984	345219093036040
365	2978	345219093821338
370	2975	345219094628850
377	2978	345219095390967
384	2981	345219096198189
397	2995	345219097034467
405	3013	345219097828254
405	3022	345219098655072
400	3024	345219099462782
404	3011	345219100292355
417	2984	345219101123002
431	2952	345219102032782
448	2940	345219102844409
460	2928	345219103643069
468	2923	345219104454724
468	2928	345219105284525
466	2947	345219106115658
462	2970	345219106951365
458	2984	345219107757389
454	2992	345219108562617
450	2987	345219109376175
446	2948	345219110465013
444	2927	345219111297247
442	2938	345219112021613
447	2954	345219112833585
461	2988	345219113637971
472	3025	345219114444287
478	3051	345219115302013
476	3067	345219116269745
472	3056	345219117121745
467	3027	345219117961580
471	3001	345219118759901
478	2993	345219119573449
482	2991	345219120399266
485	2998	345219121158743
481	3019	345219122149641
481	3048	345219123123976
477	3069	345219123989890
478	3071	345219124794292
481	3064	345219125626017
484	3038	345219126428955
485	3008	345219127238169
484	2990	345219128075092
484	2988	345219128889246
483	2994	345219129697304
479	3011	345219130515038
475	3033	345219131315595
471	3058	345219132211445
472	3072	345219132894102
485	3068	345219133698697
501	3047	345219134511173
513	3016	345219135335654
524	3002	345219136160339
